Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Wind Speed,Relative Humidity,region,EL
2014,11,4,17,30,10.6,4.6,0,5.1,66.4,FAR_WEST,1957.822906
2014,11,4,18,30,9.4,4.6,0,4.9,71.96,FAR_WEST,1990.329171
2014,11,4,19,30,8.5,4.6,0,4.8,76.55,FAR_WEST,2022.986245
2014,11,4,20,30,7.9,4.6,0,4.3,79.91,FAR_WEST,2012.756122
2014,11,4,21,30,7.4,4.7,0,3.7,82.88,FAR_WEST,1994.46158
2014,11,4,22,30,7,4.7,0,2.9,85.34,FAR_WEST,1946.045534
2014,11,4,23,30,6.6,4.7,0,2.2,87.93,FAR_WEST,1873.543206
2014,11,5,0,30,6.5,4.8,0,1.7,88.83,FAR_WEST,1822.31115
2014,11,5,1,30,6.7,4.8,0,1.5,87.9,FAR_WEST,1795.821972
2014,11,5,2,30,7,4.9,0,1.4,86.34,FAR_WEST,1778.917387
2014,11,5,3,30,7.2,4.9,0,1.5,85.2,FAR_WEST,1778.258964
2014,11,5,4,30,7.4,4.9,0,1.7,83.9,FAR_WEST,1780.770886
2014,11,5,5,30,7.4,4.8,0,1.8,83.45,FAR_WEST,1782.36242
2014,11,5,6,30,8,4.6,0,2.1,79.38,FAR_WEST,1828.183765
2014,11,5,7,30,9.6,4.6,70,2.8,71,FAR_WEST,1916.157502
2014,11,5,8,30,11.6,4.7,377,3.2,62.55,FAR_WEST,1944.687389
2014,11,5,9,30,13.6,4.9,273,3.2,55.69,FAR_WEST,1944.413619
2014,11,5,10,30,15.3,5,322,3.1,50.36,FAR_WEST,1941.697183
2014,11,5,11,30,16.5,5.1,73,2.8,46.8,FAR_WEST,1950.965391
2014,11,5,12,30,17.2,5,315,2.7,44.41,FAR_WEST,1950.307801
2014,11,5,13,30,17.5,4.8,415,2.7,42.95,FAR_WEST,1938.936595
2014,11,5,14,30,17.3,4.6,129,2.9,42.95,FAR_WEST,1945.116914
2014,11,5,15,30,16.6,4.4,104,2.9,44.47,FAR_WEST,1943.602591
2014,11,5,16,30,14.8,4.6,26,2.3,50.44,FAR_WEST,1943.618891
2014,11,5,17,30,12.9,5.3,0,2,59.84,FAR_WEST,1955.530939
2014,11,5,18,30,11.8,5.6,0,2.4,65.55,FAR_WEST,1956.011763
2014,11,5,19,30,11.1,6,0,2.6,70.93,FAR_WEST,2006.782652
2014,11,5,20,30,10.6,6.3,0,2.3,74.83,FAR_WEST,2006.76566
2014,11,5,21,30,10.1,6.4,0,1.8,77.94,FAR_WEST,1987.239035
2014,11,5,22,30,9.7,6.3,0,1.5,79.51,FAR_WEST,1940.147889
2014,11,5,23,30,9.3,6.1,0,1.2,80.37,FAR_WEST,1874.11024
2014,11,6,0,30,9.1,5.8,0,1.2,79.9,FAR_WEST,1810.19249
2014,11,6,1,30,8.9,5.5,0,1.2,79.31,FAR_WEST,1775.386061
2014,11,6,2,30,8.7,5.2,0,1.2,78.43,FAR_WEST,1764.611346
2014,11,6,3,30,8.5,4.7,0,1.4,76.9,FAR_WEST,1763.404632
2014,11,6,4,30,8.3,4.1,0,1.8,75.11,FAR_WEST,1760.428622
2014,11,6,5,30,7.9,3.6,0,2.1,74.4,FAR_WEST,1772.791385
2014,11,6,6,30,8.1,3.3,0,2.5,71.94,FAR_WEST,1807.858537
2014,11,6,7,30,9.3,3.4,172,3.5,66.83,FAR_WEST,1893.879896
2014,11,6,8,30,11,3.2,198,4.7,58.77,FAR_WEST,1933.570691
2014,11,6,9,30,12.8,2.7,368,5.3,50.35,FAR_WEST,1932.181095
2014,11,6,10,30,14.2,2.3,545,5.5,44.46,FAR_WEST,1949.029357
2014,11,6,11,30,15.2,2.4,280,5.4,42.14,FAR_WEST,1954.731034
2014,11,6,12,30,15.9,2.7,245,5,41.18,FAR_WEST,1944.818691
2014,11,6,13,30,16.3,2.7,300,4.8,40.22,FAR_WEST,1924.634127
2014,11,6,14,30,16.4,2.5,181,4.6,39.23,FAR_WEST,1925.388295
2014,11,6,15,30,15.7,1.9,111,4.2,39.38,FAR_WEST,1915.269897
2014,11,6,16,30,13.5,1.3,63,2.9,43.5,FAR_WEST,1906.833611
2014,11,6,17,30,11,1.6,0,1.9,52.4,FAR_WEST,1926.925587
2014,11,6,18,30,9.7,1,0,2,54.78,FAR_WEST,1930.576626
2014,11,6,19,30,8.9,0.5,0,2.1,55.7,FAR_WEST,1978.889751
2014,11,6,20,30,8.1,0.2,0,2,57.39,FAR_WEST,1973.293951
2014,11,6,21,30,7.4,0,0,1.9,59.27,FAR_WEST,1952.382655
2014,11,6,22,30,6.8,-0.2,0,1.7,60.97,FAR_WEST,1914.034723
2014,11,6,23,30,6.2,-0.4,0,1.5,62.56,FAR_WEST,1858.178336
2014,11,7,0,30,5.7,-0.6,0,1.4,63.72,FAR_WEST,1795.45408
2014,11,7,1,30,5.3,-0.8,0,1.2,64.58,FAR_WEST,1769.39558
2014,11,7,2,30,5.1,-0.9,0,1.1,65.17,FAR_WEST,1753.380559
2014,11,7,3,30,5,-0.8,0,1.1,66,FAR_WEST,1760.254052
2014,11,7,4,30,4.9,-0.7,0,1,66.96,FAR_WEST,1766.172923
2014,11,7,5,30,5,-0.6,0,1,67.08,FAR_WEST,1780.653022
2014,11,7,6,30,6,-0.4,0,0.9,63.4,FAR_WEST,1826.130626
2014,11,7,7,30,8.3,0.4,173,1.1,57.37,FAR_WEST,1907.439851
2014,11,7,8,30,11.2,1.1,376,1.3,49.69,FAR_WEST,1950.219007
2014,11,7,9,30,13.7,2.5,546,1.4,46.63,FAR_WEST,1945.049976
2014,11,7,10,30,15.7,3.3,668,1.7,43.47,FAR_WEST,1929.798978
2014,11,7,11,30,17.5,4.1,725,1.9,41.03,FAR_WEST,1913.286416
2014,11,7,12,30,18.9,4.6,715,2.1,38.91,FAR_WEST,1905.460356
2014,11,7,13,30,19.6,4.5,636,2.2,37,FAR_WEST,1893.214053
2014,11,7,14,30,19.7,4.2,497,2.3,35.9,FAR_WEST,1890.527532
2014,11,7,15,30,18.8,3.8,311,1.9,36.96,FAR_WEST,1892.872211
2014,11,7,16,30,16.2,4.7,106,1.3,46.46,FAR_WEST,1905.23558
2014,11,7,17,30,13.6,4.5,0,1.2,54.25,FAR_WEST,1901.613224
2014,11,7,18,30,12.3,4.1,0,1.3,57.32,FAR_WEST,1877.289392
2014,11,7,19,30,11.3,4.1,0,1.3,61.17,FAR_WEST,1918.322936
2014,11,7,20,30,10.6,4.1,0,1.4,64.11,FAR_WEST,1914.396688
2014,11,7,21,30,10,4.1,0,1.4,66.65,FAR_WEST,1907.527535
2014,11,7,22,30,9.3,4.1,0,1.4,69.84,FAR_WEST,1885.466235
2014,11,7,23,30,8.6,4,0,1.4,72.81,FAR_WEST,1857.429989
2014,11,8,0,30,8,3.8,0,1.4,74.58,FAR_WEST,1822.61152
2014,11,8,1,30,7.3,3.3,0,1.5,75.79,FAR_WEST,1800.071922
2014,11,8,2,30,6.8,2.7,0,1.7,74.99,FAR_WEST,1784.3215
2014,11,8,3,30,6.5,2,0,2,72.71,FAR_WEST,1776.237532
2014,11,8,4,30,6.5,1.5,0,2.4,70.48,FAR_WEST,1778.595398
2014,11,8,5,30,6.5,1.7,0,2.6,71.33,FAR_WEST,1783.974876
2014,11,8,6,30,7.6,2.3,0,3.1,69.2,FAR_WEST,1801.547471
2014,11,8,7,30,10.4,3.1,170,4.5,60.75,FAR_WEST,1843.66121
2014,11,8,8,30,13.4,3.7,372,6.5,52.03,FAR_WEST,1860.74019
2014,11,8,9,30,15.8,3.6,545,7.1,44.16,FAR_WEST,1888.161176
2014,11,8,10,30,17.5,3.2,668,6.1,38.61,FAR_WEST,1912.529685
2014,11,8,11,30,18.8,2.9,723,5,34.81,FAR_WEST,1912.049746
2014,11,8,12,30,19.7,2.6,712,4,32.25,FAR_WEST,1891.935768
2014,11,8,13,30,20,2.4,632,3.4,31.02,FAR_WEST,1873.311457
2014,11,8,14,30,19.7,2.2,490,3.1,31.15,FAR_WEST,1865.122861
2014,11,8,15,30,18.6,2.2,304,2.6,33.49,FAR_WEST,1855.072124
2014,11,8,16,30,15.6,3.3,101,1.7,43.63,FAR_WEST,1841.502388
2014,11,8,17,30,12.7,3.6,0,1.5,53.92,FAR_WEST,1846.47642
2014,11,8,18,30,11.5,3.3,0,1.7,56.98,FAR_WEST,1851.930563
2014,11,8,19,30,10.7,3.3,0,1.8,60.03,FAR_WEST,1913.131969
2014,11,8,20,30,9.9,3.3,0,1.9,63.43,FAR_WEST,1916.346698
2014,11,8,21,30,9.2,3.3,0,1.8,66.63,FAR_WEST,1906.966491
2014,11,8,22,30,8.4,3.4,0,1.7,70.57,FAR_WEST,1887.213249
2014,11,8,23,30,7.7,3.4,0,1.6,74.34,FAR_WEST,1860.605242
2014,11,9,0,30,7,3.5,0,1.5,78.48,FAR_WEST,1834.55613
2014,11,9,1,30,6.5,3.6,0,1.5,81.88,FAR_WEST,1793.225855
2014,11,9,2,30,6,3.8,0,1.4,85.55,FAR_WEST,1775.23379
2014,11,9,3,30,5.6,3.9,0,1.3,88.9,FAR_WEST,1772.041196
2014,11,9,4,30,5.3,4,0,1.2,91.58,FAR_WEST,1770.421862
2014,11,9,5,30,5.1,4.1,0,1.1,93.34,FAR_WEST,1775.489169
2014,11,9,6,30,5.8,4.2,0,1.1,89.3,FAR_WEST,1785.256177
2014,11,9,7,30,8.2,4.3,172,1.3,76.39,FAR_WEST,1805.621553
2014,11,9,8,30,11.6,4.4,381,1.7,61.51,FAR_WEST,1818.226163
2014,11,9,9,30,15.2,4.3,556,2.1,48.15,FAR_WEST,1836.404459
2014,11,9,10,30,17.6,3.2,679,2,38.37,FAR_WEST,1843.90572
2014,11,9,11,30,19.1,2.4,735,1.7,32.87,FAR_WEST,1837.585834
2014,11,9,12,30,20.2,1.5,723,1.6,28.73,FAR_WEST,1843.610083
2014,11,9,13,30,20.8,0.5,643,1.5,25.91,FAR_WEST,1851.091297
2014,11,9,14,30,20.8,-0.2,501,1.6,24.53,FAR_WEST,1848.644923
2014,11,9,15,30,19.7,-0.5,311,1.3,25.7,FAR_WEST,1832.726171
2014,11,9,16,30,17.2,2.7,103,1,37.91,FAR_WEST,1834.019249
2014,11,9,17,30,15.1,0.9,0,1.1,38.03,FAR_WEST,1810.065533
2014,11,9,18,30,13.9,0.1,0,1.1,38.95,FAR_WEST,1801.924682
2014,11,9,19,30,12.8,-0.1,0,1.2,41.12,FAR_WEST,1872.00727
2014,11,9,20,30,11.6,-0.2,0,1.4,44.01,FAR_WEST,1880.271446
2014,11,9,21,30,10.5,-0.3,0,1.5,46.99,FAR_WEST,1873.111724
2014,11,9,22,30,9.6,-0.4,0,1.6,49.85,FAR_WEST,1853.818874
2014,11,9,23,30,9,-0.3,0,1.7,52.15,FAR_WEST,1816.891286
2014,11,10,0,30,8.6,-0.1,0,2,54.17,FAR_WEST,1778.15038
2014,11,10,1,30,8.3,0.1,0,2.2,56.27,FAR_WEST,1739.463741
2014,11,10,2,30,8.1,0.4,0,2.2,58.13,FAR_WEST,1729.094512
2014,11,10,3,30,7.8,0.5,0,2.2,60.05,FAR_WEST,1731.290533
2014,11,10,4,30,7.5,0.6,0,2.2,61.58,FAR_WEST,1739.503896
2014,11,10,5,30,7.3,0.6,0,2.3,62.33,FAR_WEST,1756.568881
2014,11,10,6,30,8.3,0.5,0,2.8,58.11,FAR_WEST,1799.418981
2014,11,10,7,30,11.1,0.8,163,3.8,49.06,FAR_WEST,1876.429155
2014,11,10,8,30,14.6,1.1,363,4.4,39.86,FAR_WEST,1909.96239
2014,11,10,9,30,18.5,1.6,537,5.7,32.37,FAR_WEST,1900.956043
2014,11,10,10,30,21.5,1.5,657,7.6,26.66,FAR_WEST,1908.985177
2014,11,10,11,30,22.9,2,715,8.6,25.23,FAR_WEST,1915.08545
2014,11,10,12,30,23.6,1.4,703,9,23.2,FAR_WEST,1926.020135
2014,11,10,13,30,23.8,0.2,627,8.8,21.12,FAR_WEST,1929.275324
2014,11,10,14,30,23.6,-0.6,487,8.3,20.14,FAR_WEST,1942.827048
2014,11,10,15,30,22.4,-0.8,301,7.1,21.31,FAR_WEST,1960.928344
2014,11,10,16,30,19.7,-0.1,97,5.3,26.38,FAR_WEST,1965.066718
2014,11,10,17,30,17.2,0.9,0,4.4,33.4,FAR_WEST,1957.777308
2014,11,10,18,30,15.9,1.8,0,4.4,38.56,FAR_WEST,1944.823924
2014,11,10,19,30,15,2.6,0,4.5,43.29,FAR_WEST,1989.161123
2014,11,10,20,30,14.3,3.2,0,4.5,47.34,FAR_WEST,1975.318169
2014,11,10,21,30,13.5,3.6,0,4.5,51.25,FAR_WEST,1949.034328
2014,11,10,22,30,12.7,3.9,0,4.2,54.86,FAR_WEST,1905.347199
2014,11,10,23,30,11.6,3.9,0,3.6,59.18,FAR_WEST,1834.665719
2014,11,11,0,30,10.5,3.8,0,2.9,63.12,FAR_WEST,1774.84646
2014,11,11,1,30,9.5,3.5,0,2.3,66.21,FAR_WEST,1740.472586
2014,11,11,2,30,8.8,3.1,0,1.9,67.56,FAR_WEST,1730.199986
2014,11,11,3,30,8.4,2.7,0,1.7,67.17,FAR_WEST,1736.323034
2014,11,11,4,30,8.1,2.2,0,1.4,66.31,FAR_WEST,1750.763688
2014,11,11,5,30,7.9,1.8,0,1.1,65.14,FAR_WEST,1780.162125
2014,11,11,6,30,8.7,1.4,0,0.9,60.32,FAR_WEST,1841.63153
2014,11,11,7,30,11,1.6,162,1.5,52.5,FAR_WEST,1947.812476
2014,11,11,8,30,14,1.5,364,2.4,42.72,FAR_WEST,1997.524934
2014,11,11,9,30,16.9,1.4,537,2.3,35.06,FAR_WEST,2001.892575
2014,11,11,10,30,19.1,1.3,658,2.2,30.42,FAR_WEST,2002.447064
2014,11,11,11,30,20.6,1.1,712,2.4,27.27,FAR_WEST,1980.899703
2014,11,11,12,30,21.8,1,700,2.7,25.28,FAR_WEST,1977.51639
2014,11,11,13,30,22.4,1.2,621,3,24.64,FAR_WEST,1947.360368
2014,11,11,14,30,22.4,1.5,480,3.1,25.18,FAR_WEST,1925.405464
2014,11,11,15,30,21.1,1.8,295,2.3,27.88,FAR_WEST,1924.907575
2014,11,11,16,30,18.1,4.2,94,1.4,39.86,FAR_WEST,1924.424224
2014,11,11,17,30,15.6,3.7,0,1.2,44.84,FAR_WEST,1933.918515
2014,11,11,18,30,14.5,3.1,0,1.3,46.42,FAR_WEST,1956.242475
2014,11,11,19,30,13.2,3,0,1.5,50.03,FAR_WEST,2053.051555
2014,11,11,20,30,11.9,3,0,1.8,54.35,FAR_WEST,2082.361629
2014,11,11,21,30,10.7,3,0,2.1,58.89,FAR_WEST,2090.062067
2014,11,11,22,30,9.7,3,0,2.5,63.08,FAR_WEST,2065.617858
2014,11,11,23,30,8.7,3.1,0,2.8,67.76,FAR_WEST,2015.490467
2014,11,12,0,30,7.6,3.1,0,3.3,72.97,FAR_WEST,1977.27641
2014,11,12,1,30,6.5,2.8,0,3.9,77.47,FAR_WEST,1967.648721
2014,11,12,2,30,5.7,2.2,0,4.7,78.22,FAR_WEST,1969.000796
2014,11,12,3,30,4.9,1.1,0,5.3,76.57,FAR_WEST,1931.354674
2014,11,12,4,30,4.1,-0.2,0,5.7,73.55,FAR_WEST,1920.73849
2014,11,12,5,30,3.4,-1.6,0,5.9,69.77,FAR_WEST,1976.753658
2014,11,12,6,30,3.2,-2.9,0,6.3,64.22,FAR_WEST,2049.265171
2014,11,12,7,30,4.2,-4,56,6.8,55.32,FAR_WEST,2159.309425
2014,11,12,8,30,6.2,-4.4,269,6.8,46.7,FAR_WEST,2197.676789
2014,11,12,9,30,8.4,-4,386,6.3,41.32,FAR_WEST,2190.836464
2014,11,12,10,30,10.4,-3.1,638,5.8,38.52,FAR_WEST,2190.055293
2014,11,12,11,30,12,-2.1,414,5.1,37.46,FAR_WEST,2167.120664
2014,11,12,12,30,12.8,-1.1,584,4.4,38.19,FAR_WEST,2148.512807
2014,11,12,13,30,12.9,-0.5,408,4.2,39.68,FAR_WEST,2119.534008
2014,11,12,14,30,12.5,-0.2,326,4.6,41.6,FAR_WEST,2107.661157
2014,11,12,15,30,11.2,-0.1,285,5.2,45.77,FAR_WEST,2094.166955
2014,11,12,16,30,8.8,-0.5,66,5.6,52.06,FAR_WEST,2120.167459
2014,11,12,17,30,6.3,-1.7,0,6,56.67,FAR_WEST,2153.722988
2014,11,12,18,30,4.4,-2.9,0,6.3,59.25,FAR_WEST,2217.485749
2014,11,12,19,30,3.1,-3.7,0,6.4,60.82,FAR_WEST,2317.709425
2014,11,12,20,30,2.2,-4.3,0,6.4,62.2,FAR_WEST,2317.581141
2014,11,12,21,30,1.6,-5,0,6.4,61.67,FAR_WEST,2306.4102
2014,11,12,22,30,1.1,-5.8,0,6.4,59.97,FAR_WEST,2276.107844
2014,11,12,23,30,0.5,-6.6,0,6.5,58.96,FAR_WEST,2215.780705
2014,11,13,0,30,0,-7.2,0,6.5,58.53,FAR_WEST,2144.1143
2014,11,13,1,30,-0.5,-7.5,0,6.3,59.16,FAR_WEST,2128.634483
2014,11,13,2,30,-0.9,-7.7,0,6.1,59.75,FAR_WEST,2117.171328
2014,11,13,3,30,-1.4,-8,0,5.9,60.63,FAR_WEST,2119.546968
2014,11,13,4,30,-1.8,-8.3,0,5.7,61.12,FAR_WEST,2129.592829
2014,11,13,5,30,-2.1,-8.5,0,5.4,61.54,FAR_WEST,2139.955446
2014,11,13,6,30,-2.1,-8.6,0,5.3,60.95,FAR_WEST,2193.458689
2014,11,13,7,30,-1.2,-8.6,149,5.3,57,FAR_WEST,2285.362922
2014,11,13,8,30,0.3,-8.3,348,5.2,52.46,FAR_WEST,2310.802286
2014,11,13,9,30,1.9,-7.8,519,4.9,48.7,FAR_WEST,2293.156152
2014,11,13,10,30,3.7,-7,450,4.4,45.5,FAR_WEST,2304.647132
2014,11,13,11,30,5.4,-6,695,3.8,43.56,FAR_WEST,2291.026363
2014,11,13,12,30,6.7,-5,684,3.2,42.92,FAR_WEST,2273.529547
2014,11,13,13,30,7.7,-4,606,2.8,43.19,FAR_WEST,2231.87716
2014,11,13,14,30,8.4,-3.2,471,2.5,43.73,FAR_WEST,2209.422621
2014,11,13,15,30,8.5,-2.6,290,2.1,45.62,FAR_WEST,2190.77054
2014,11,13,16,30,6.8,-2,89,1.6,53.65,FAR_WEST,2174.222736
2014,11,13,17,30,4.8,-1.9,0,1.6,62.02,FAR_WEST,2177.026381
2014,11,13,18,30,4.2,-2.3,0,2.4,62.66,FAR_WEST,2219.182525
2014,11,13,19,30,3.8,-2.5,0,3.1,63.3,FAR_WEST,2293.576614
2014,11,13,20,30,3.4,-2.5,0,3.5,65.4,FAR_WEST,2319.460863
2014,11,13,21,30,3.1,-2.1,0,3.3,68.5,FAR_WEST,2309.475482
2014,11,13,22,30,2.4,-1.8,0,2.8,73.68,FAR_WEST,2275.600604
2014,11,13,23,30,1.7,-1.7,0,2.6,78.38,FAR_WEST,2207.048693
2014,11,14,0,30,1.2,-1.6,0,2.7,81.7,FAR_WEST,2143.5723
2014,11,14,1,30,0.8,-1.6,0,2.8,83.73,FAR_WEST,2110.018566
2014,11,14,2,30,0.5,-1.8,0,2.9,84.42,FAR_WEST,2099.115655
2014,11,14,3,30,0.2,-2.1,0,2.9,84.61,FAR_WEST,2102.220825
2014,11,14,4,30,-0.1,-2.4,0,2.8,84.66,FAR_WEST,2118.297609
2014,11,14,5,30,-0.3,-2.6,0,2.7,84.28,FAR_WEST,2132.435752
2014,11,14,6,30,0,-2.7,0,2.9,81.86,FAR_WEST,2185.835323
2014,11,14,7,30,1.9,-2.5,147,3.1,72.63,FAR_WEST,2261.207929
2014,11,14,8,30,5.3,-1.7,344,2.8,60.71,FAR_WEST,2287.851338
2014,11,14,9,30,9.1,0.8,514,2.3,55.96,FAR_WEST,2244.711968
2014,11,14,10,30,12.5,2.7,633,1.8,51.17,FAR_WEST,2202.165343
2014,11,14,11,30,15.4,4.1,689,2.2,47.03,FAR_WEST,2169.692755
2014,11,14,12,30,17.4,4.6,681,3.1,42.82,FAR_WEST,2123.362269
2014,11,14,13,30,18.6,4.7,604,3.6,39.84,FAR_WEST,2080.637662
2014,11,14,14,30,19,4.5,467,3.4,38.3,FAR_WEST,2048.347492
2014,11,14,15,30,18,4.4,284,2.1,40.69,FAR_WEST,2025.878983
2014,11,14,16,30,16.1,5.5,86,0.8,49.55,FAR_WEST,2006.837914
2014,11,14,17,30,14.2,4.4,0,0.7,51.65,FAR_WEST,2002.550028
2014,11,14,18,30,12.9,4.3,0,1.1,55.75,FAR_WEST,2016.473089
2014,11,14,19,30,12,4.4,0,1.4,59.6,FAR_WEST,2106.520579
2014,11,14,20,30,11.1,4.4,0,1.7,63.43,FAR_WEST,2119.967447
2014,11,14,21,30,10.1,4.3,0,2,67.48,FAR_WEST,2124.409834
2014,11,14,22,30,9.2,4.4,0,2.1,72.14,FAR_WEST,2108.83922
2014,11,14,23,30,8.4,4.7,0,2.1,77.62,FAR_WEST,2083.714487
2014,11,15,0,30,7.6,5,0,2,83.67,FAR_WEST,2053.13399
2014,11,15,1,30,7.1,5.3,0,1.9,88.17,FAR_WEST,2008.666656
2014,11,15,2,30,6.9,5.5,0,1.9,90.56,FAR_WEST,1997.730565
2014,11,15,3,30,6.7,5.7,0,1.9,93.09,FAR_WEST,1994.388841
2014,11,15,4,30,6.6,6,0,2,95.89,FAR_WEST,1997.199304
2014,11,15,5,30,6.9,6.6,0,2.2,97.82,FAR_WEST,2003.448009
2014,11,15,6,30,8.2,7.3,0,2.7,93.79,FAR_WEST,2031.708309
2014,11,15,7,30,10.8,7.9,142,3.9,82.48,FAR_WEST,2059.334782
2014,11,15,8,30,14.2,8.5,247,5.3,68.39,FAR_WEST,2076.308473
2014,11,15,9,30,16.6,7.8,509,6.2,56.15,FAR_WEST,2082.664187
2014,11,15,10,30,18,6.6,629,6.4,47.37,FAR_WEST,2062.072924
2014,11,15,11,30,18.9,5.4,688,6.5,41.12,FAR_WEST,2031.47163
2014,11,15,12,30,19.4,4.4,570,6.4,37.14,FAR_WEST,1983.1828
2014,11,15,13,30,19.6,3.6,457,6.1,34.69,FAR_WEST,1929.84473
2014,11,15,14,30,19.3,3,386,5.7,33.93,FAR_WEST,1901.361794
2014,11,15,15,30,18.3,2.6,206,4.6,35.08,FAR_WEST,1877.514649
2014,11,15,16,30,15.4,2.7,62,3.1,42.57,FAR_WEST,1871.038066
2014,11,15,17,30,12.9,2.8,0,2.5,50.3,FAR_WEST,1867.995185
2014,11,15,18,30,12,2.7,0,2.6,52.78,FAR_WEST,1882.326862
2014,11,15,19,30,11.4,2.6,0,2.7,54.82,FAR_WEST,1948.613216
2014,11,15,20,30,10.9,2.6,0,3,56.7,FAR_WEST,1956.591713
2014,11,15,21,30,10.4,2.7,0,3.4,59.07,FAR_WEST,1955.505921
2014,11,15,22,30,9.9,3,0,3.7,62.16,FAR_WEST,1937.437315
2014,11,15,23,30,9.2,3.2,0,3.5,66.19,FAR_WEST,1918.368411
2014,11,16,0,30,8.2,3.4,0,2.9,71.75,FAR_WEST,1891.81789
2014,11,16,1,30,7.4,3.6,0,2.4,76.9,FAR_WEST,1884.173902
2014,11,16,2,30,6.8,3.9,0,2.2,81.75,FAR_WEST,1881.280837
2014,11,16,3,30,6.5,4.2,0,2.2,85.15,FAR_WEST,1884.304996
2014,11,16,4,30,6.3,4.5,0,2.4,88.27,FAR_WEST,1885.794117
2014,11,16,5,30,6.2,4.8,0,2.5,90.78,FAR_WEST,1897.388526
2014,11,16,6,30,7.1,5.1,0,3,87.29,FAR_WEST,1923.490051
2014,11,16,7,30,9.7,5.5,74,4.3,75.22,FAR_WEST,1957.931319
2014,11,16,8,30,12.8,6,335,6,63.09,FAR_WEST,1995.328853
2014,11,16,9,30,15,5.8,503,7.5,54.31,FAR_WEST,2061.507835
2014,11,16,10,30,15.7,5.3,74,8.1,50.08,FAR_WEST,2102.358225
2014,11,16,11,30,15.3,4.8,404,8.1,49.55,FAR_WEST,2129.05681
2014,11,16,12,30,14.8,3.6,51,7.6,47.04,FAR_WEST,2130.357219
2014,11,16,13,30,14.6,1.6,140,6.8,41.19,FAR_WEST,2158.208576
2014,11,16,14,30,14.2,-1.1,297,6,34.93,FAR_WEST,2173.974503
2014,11,16,15,30,13,-3.9,285,4.9,30.62,FAR_WEST,2185.864374
2014,11,16,16,30,9.9,-6.3,86,3.7,31.27,FAR_WEST,2197.945962
2014,11,16,17,30,6.7,-7.8,0,3.3,34.83,FAR_WEST,2214.95772
2014,11,16,18,30,4.7,-10.2,0,3.5,33,FAR_WEST,2256.850941
2014,11,16,19,30,3,-11,0,3.2,34.98,FAR_WEST,2333.340244
2014,11,16,20,30,1.8,-10.4,0,3,39.88,FAR_WEST,2330.577528
2014,11,16,21,30,0.7,-9.3,0,3,47.1,FAR_WEST,2315.740711
2014,11,16,22,30,-0.4,-8.4,0,3,54.87,FAR_WEST,2280.799669
2014,11,16,23,30,-1.5,-7.8,0,2.8,62.16,FAR_WEST,2231.109387
2014,11,17,0,30,-2.4,-7.5,0,2.6,68.04,FAR_WEST,2184.5997
2014,11,17,1,30,-3.2,-7.4,0,2.2,72.71,FAR_WEST,2149.754414
2014,11,17,2,30,-3.8,-7.5,0,1.9,75.76,FAR_WEST,2144.798237
2014,11,17,3,30,-4.3,-7.5,0,1.7,78.17,FAR_WEST,2139.685397
2014,11,17,4,30,-4.7,-7.7,0,1.5,79.74,FAR_WEST,2143.6786
2014,11,17,5,30,-5,-7.8,0,1.4,80.42,FAR_WEST,2155.405364
2014,11,17,6,30,-4.2,-8.1,0,1.9,74.44,FAR_WEST,2212.751898
2014,11,17,7,30,-1.8,-8.3,151,3,61.23,FAR_WEST,2299.976809
2014,11,17,8,30,1.2,-9.3,359,3.7,45.62,FAR_WEST,2340.572217
2014,11,17,9,30,3.6,-10.4,536,3.4,35.29,FAR_WEST,2286.435981
2014,11,17,10,30,5.6,-10.7,660,2.8,29.8,FAR_WEST,2235.75144
2014,11,17,11,30,7.2,-11.1,717,2.3,25.87,FAR_WEST,2190.930173
2014,11,17,12,30,8.2,-11.5,706,1.9,23.51,FAR_WEST,2163.972312
2014,11,17,13,30,8.7,-11.7,468,1.6,22.38,FAR_WEST,2118.53649
2014,11,17,14,30,8.7,-11.8,391,1.6,22.08,FAR_WEST,2085.806915
2014,11,17,15,30,8,-11.8,192,1.4,23.26,FAR_WEST,2060.003793
2014,11,17,16,30,5.8,-8.7,77,1.2,34.46,FAR_WEST,2040.455107
2014,11,17,17,30,3.4,-8.6,0,1.2,41.2,FAR_WEST,2042.789066
2014,11,17,18,30,2.2,-9.4,0,1.4,41.89,FAR_WEST,2085.176676
2014,11,17,19,30,1.3,-9.8,0,1.5,43.45,FAR_WEST,2205.776409
2014,11,17,20,30,0.6,-10,0,1.6,44.84,FAR_WEST,2234.252822
2014,11,17,21,30,0,-10.2,0,1.6,46.09,FAR_WEST,2225.002152
2014,11,17,22,30,-0.7,-10.3,0,1.5,48.19,FAR_WEST,2206.994789
2014,11,17,23,30,-1.4,-10.3,0,1.4,50.97,FAR_WEST,2147.16038
2014,11,18,0,30,-2,-10.1,0,1.4,53.81,FAR_WEST,2093.8344
2014,11,18,1,30,-2.6,-10,0,1.4,56.98,FAR_WEST,2041.527029
2014,11,18,2,30,-3,-9.8,0,1.4,59.47,FAR_WEST,2034.877232
2014,11,18,3,30,-3.3,-9.6,0,1.4,61.77,FAR_WEST,2042.766621
2014,11,18,4,30,-3.3,-9.4,0,1.3,62.62,FAR_WEST,2052.547339
2014,11,18,5,30,-3.2,-9.3,0,1.2,62.79,FAR_WEST,2075.468251
