Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Wind Speed,GHI,region,EL
2014,5,16,22,30,20.6,18.45,-4.2,5.8,0,WEST,1133.730096
2014,5,16,23,30,19.6,19.87,-4.1,6.7,0,WEST,1068.417992
2014,5,17,0,30,18.5,21.94,-3.7,6.4,0,WEST,984.47136
2014,5,17,1,30,17.3,24.24,-3.3,5.7,0,WEST,916.0665133
2014,5,17,2,30,15.9,27.61,-2.8,4.3,0,WEST,868.3213639
2014,5,17,3,30,14.5,32.38,-1.9,2.2,0,WEST,835.6871697
2014,5,17,4,30,13.5,36.3,-1.2,0.9,0,WEST,818.7760649
2014,5,17,5,30,13.4,38.17,-0.6,1.2,0,WEST,811.1503467
2014,5,17,6,30,14.9,38.34,0.8,2,61,WEST,820.1025788
2014,5,17,7,30,17.2,35.13,1.6,2.1,173,WEST,847.6138955
2014,5,17,8,30,19.1,31.82,1.9,2.1,409,WEST,876.8340246
2014,5,17,9,30,20.8,28.36,1.8,2.8,501,WEST,919.4647441
2014,5,17,10,30,22.6,25.79,2,3.3,760,WEST,962.3460044
2014,5,17,11,30,24.6,23.4,2.3,3.3,920,WEST,1012.038614
2014,5,17,12,30,26.8,20.68,2.4,3,966,WEST,1054.88825
2014,5,17,13,30,28.5,18.37,2.2,2.7,1004,WEST,1098.552488
2014,5,17,14,30,29.7,16.59,1.7,2.5,894,WEST,1145.695724
2014,5,17,15,30,30.2,15.63,1.3,2.4,796,WEST,1196.818411
2014,5,17,16,30,30,15.4,0.9,2.6,614,WEST,1242.226472
2014,5,17,17,30,28.8,16.16,0.6,2.5,401,WEST,1281.425506
2014,5,17,18,30,25.5,20.52,1.2,2,182,WEST,1302.373554
2014,5,17,19,30,22.1,27.92,2.7,2,14,WEST,1296.928723
2014,5,17,20,30,20.7,28.82,1.9,2.7,0,WEST,1258.335383
2014,5,17,21,30,19.7,30.39,1.8,3.3,0,WEST,1206.644901
2014,5,17,22,30,18.7,33.13,2.1,3.1,0,WEST,1176.17174
2014,5,17,23,30,17.9,36.75,2.9,2.7,0,WEST,1101.141674
2014,5,18,0,30,17.7,40.39,4.1,2.8,0,WEST,1015.69311
2014,5,18,1,30,17.6,45.32,5.6,3.2,0,WEST,944.6415783
2014,5,18,2,30,16.9,50.96,6.7,3,0,WEST,894.7634222
2014,5,18,3,30,15.6,58.9,7.6,2.3,0,WEST,861.929891
2014,5,18,4,30,14.4,66.75,8.3,1.7,0,WEST,835.2073038
2014,5,18,5,30,14.5,69.61,9,2.2,0,WEST,822.5283614
2014,5,18,6,30,16.2,66.09,9.9,3.6,85,WEST,819.007229
2014,5,18,7,30,19,59.75,11,5.1,290,WEST,822.798172
2014,5,18,8,30,22.3,50.42,11.5,5.8,510,WEST,834.9000349
2014,5,18,9,30,25.6,40.26,11.1,6.1,709,WEST,884.9792325
2014,5,18,10,30,28.6,31.73,10.2,6.3,875,WEST,930.407413
2014,5,18,11,30,31.1,25.27,8.9,6.4,987,WEST,972.0479016
2014,5,18,12,30,33,20.72,7.6,6.4,1038,WEST,1019.353357
2014,5,18,13,30,34.1,18.35,6.7,6.4,1022,WEST,1069.618294
2014,5,18,14,30,34.5,17.35,6.2,6.4,937,WEST,1124.307248
2014,5,18,15,30,34.4,17.24,6,6.4,798,WEST,1183.530681
2014,5,18,16,30,33.6,17.94,6,6.5,613,WEST,1239.173604
2014,5,18,17,30,31.9,19.99,6.1,6.5,398,WEST,1284.097529
2014,5,18,18,30,29.2,24.48,6.9,6,178,WEST,1315.688108
2014,5,18,19,30,26.4,30.78,7.8,5.4,10,WEST,1308.455706
2014,5,18,20,30,24.6,35.94,8.5,5.4,0,WEST,1267.037495
2014,5,18,21,30,23.4,40.01,9,5.5,0,WEST,1229.387231
2014,5,18,22,30,22.4,43.72,9.5,5.6,0,WEST,1213.936999
2014,5,18,23,30,21.5,47.68,9.9,5.8,0,WEST,1132.725765
2014,5,19,0,30,20.7,52.29,10.6,6,0,WEST,1031.04739
2014,5,19,1,30,19.9,57.81,11.3,5.9,0,WEST,956.4163796
2014,5,19,2,30,19,64.28,12.1,5.6,0,WEST,905.0521278
2014,5,19,3,30,18.2,70.42,12.7,5.3,0,WEST,873.0850841
2014,5,19,4,30,17.6,75.51,13.2,5.2,0,WEST,850.7562606
2014,5,19,5,30,17.2,79.33,13.6,5.3,0,WEST,849.9356818
2014,5,19,6,30,17.9,77.51,13.9,5.9,71,WEST,893.2511778
2014,5,19,7,30,20.2,67.85,14.1,6.5,292,WEST,1003.072964
2014,5,19,8,30,23.5,54.12,13.7,6.7,514,WEST,1037.447231
2014,5,19,9,30,27.1,41.1,12.8,6.6,612,WEST,1046.620374
2014,5,19,10,30,30.4,30.11,10.9,6.1,730,WEST,1076.736675
2014,5,19,11,30,33.1,21.77,8.4,5.4,788,WEST,1112.940501
2014,5,19,12,30,35.2,16.11,5.7,4.7,715,WEST,1162.926287
2014,5,19,13,30,36.4,12.77,3.3,4.3,740,WEST,1208.118337
2014,5,19,14,30,37.1,10.77,1.5,4.3,904,WEST,1264.452678
2014,5,19,15,30,37.2,9.74,0.1,4.3,814,WEST,1319.798068
2014,5,19,16,30,36.7,9.52,-0.5,4.5,578,WEST,1370.401309
2014,5,19,17,30,35.1,10.8,0,4.8,356,WEST,1412.429538
2014,5,19,18,30,31.9,15.71,2.7,5.2,133,WEST,1415.086184
2014,5,19,19,30,28.6,25.46,6.9,5.8,11,WEST,1398.851746
2014,5,19,20,30,26.4,34.37,9.4,6,0,WEST,1359.276968
2014,5,19,21,30,24.9,39.08,10,5.8,0,WEST,1329.060011
2014,5,19,22,30,23.6,41.16,9.6,5.4,0,WEST,1308.799149
2014,5,19,23,30,22.5,42.56,9.1,4.9,0,WEST,1215.681698
2014,5,20,0,30,21.5,44.61,8.9,4.6,0,WEST,1109.05756
2014,5,20,1,30,20.6,47.43,9,4.7,0,WEST,1032.66325
2014,5,20,2,30,19.7,51.35,9.4,4.9,0,WEST,984.3213011
2014,5,20,3,30,18.8,56.6,10,5,0,WEST,948.4729161
2014,5,20,4,30,17.8,63.57,10.8,4.9,0,WEST,923.3692093
2014,5,20,5,30,17.3,69.38,11.6,4.7,0,WEST,913.5151913
2014,5,20,6,30,18.3,68.35,12.4,5.1,86,WEST,940.2474722
2014,5,20,7,30,21.2,58.71,12.8,5.3,292,WEST,1009.526592
2014,5,20,8,30,24.9,45.68,12.4,5,513,WEST,1035.665605
2014,5,20,9,30,28.7,33.71,11.2,4.4,717,WEST,1054.684842
2014,5,20,10,30,32.3,22.95,8.5,3.8,882,WEST,1096.823884
2014,5,20,11,30,35.1,15.45,5,3.5,990,WEST,1140.326495
2014,5,20,12,30,36.9,11.32,2,3.5,1040,WEST,1191.272874
2014,5,20,13,30,37.8,9.54,0.3,3.9,1021,WEST,1244.501463
2014,5,20,14,30,38,8.96,-0.4,4.3,938,WEST,1312.05262
2014,5,20,15,30,37.8,9.1,-0.3,4.7,799,WEST,1380.59429
2014,5,20,16,30,36.9,10.28,0.7,5.1,515,WEST,1440.267084
2014,5,20,17,30,35.2,12.89,2.5,5.5,400,WEST,1478.026761
2014,5,20,18,30,32.2,17.66,4.6,5.7,182,WEST,1481.249692
2014,5,20,19,30,29,24.16,6.5,5.7,13,WEST,1456.506741
2014,5,20,20,30,26.8,28.78,7.2,5.4,0,WEST,1408.295183
2014,5,20,21,30,25.3,32.6,7.7,5.2,0,WEST,1357.790781
2014,5,20,22,30,24.2,36.53,8.4,5.1,0,WEST,1328.728859
2014,5,20,23,30,23.1,40.59,9,4.8,0,WEST,1234.54869
2014,5,21,0,30,22.2,44.21,9.4,4.4,0,WEST,1118.63533
2014,5,21,1,30,21.3,48.57,10,4.2,0,WEST,1014.257851
2014,5,21,2,30,20.7,53.51,10.9,4.4,0,WEST,949.7268273
2014,5,21,3,30,20,60.25,12.1,4.4,0,WEST,916.0842775
2014,5,21,4,30,19.2,68.65,13.3,4.5,0,WEST,897.7697461
2014,5,21,5,30,18.9,75.34,14.4,4.9,0,WEST,892.0000915
2014,5,21,6,30,19.8,76.2,15.5,5.8,67,WEST,921.0356413
2014,5,21,7,30,21.9,69.3,16,6.5,195,WEST,990.3165038
2014,5,21,8,30,24.8,56.61,15.6,6.6,434,WEST,1029.115383
2014,5,21,9,30,27.7,45.23,14.8,6.5,526,WEST,1050.958032
2014,5,21,10,30,30.4,36.16,13.7,6.2,734,WEST,1086.422434
2014,5,21,11,30,32.5,29.88,12.6,5.9,945,WEST,1136.675632
2014,5,21,12,30,33.8,26.28,11.8,5.6,1021,WEST,1191.761153
2014,5,21,13,30,34.5,24.18,11.1,5.4,1001,WEST,1250.058609
2014,5,21,14,30,34.5,23.29,10.6,5.3,855,WEST,1309.542156
2014,5,21,15,30,34.1,23.05,10.1,5.1,786,WEST,1362.15973
2014,5,21,16,30,33.2,23.64,9.7,5,587,WEST,1412.295187
2014,5,21,17,30,31.9,25.31,9.6,4.9,277,WEST,1452.075452
2014,5,21,18,30,29.9,28.83,9.9,4.3,176,WEST,1467.293615
2014,5,21,19,30,27.7,33.97,10.4,3.8,9,WEST,1447.389404
2014,5,21,20,30,26.3,38.31,11,4.2,0,WEST,1392.364562
2014,5,21,21,30,25.4,42.27,11.7,4.4,0,WEST,1343.087692
2014,5,21,22,30,24.4,47.25,12.4,4.2,0,WEST,1313.710906
2014,5,21,23,30,23.5,52.27,13.2,4.2,0,WEST,1217.133696
2014,5,22,0,30,22.7,57.13,13.8,4.6,0,WEST,1104.3004
2014,5,22,1,30,21.7,63.36,14.4,5.1,0,WEST,1020.947369
2014,5,22,2,30,20.7,70.99,15.3,5.3,0,WEST,970.6689238
2014,5,22,3,30,20,78.74,16.2,5,0,WEST,937.278197
2014,5,22,4,30,19.7,83.83,16.9,4.4,0,WEST,903.4893596
2014,5,22,5,30,19.8,85.61,17.3,4.3,0,WEST,896.6059416
2014,5,22,6,30,20.9,81.32,17.6,4.9,61,WEST,929.1567933
2014,5,22,7,30,23.1,71.58,17.7,5.8,168,WEST,1004.21714
2014,5,22,8,30,25.5,61.33,17.5,6.1,309,WEST,1043.417026
2014,5,22,9,30,27.5,53.25,17.1,6,400,WEST,1072.618213
2014,5,22,10,30,28.1,50.09,16.7,5.5,367,WEST,1112.450721
2014,5,22,11,30,28,48.51,16.1,4.8,581,WEST,1149.659681
2014,5,22,12,30,28.2,45.54,15.3,3.6,517,WEST,1184.103779
2014,5,22,13,30,29.1,40.77,14.4,2.7,633,WEST,1214.240754
2014,5,22,14,30,30.2,35.59,13.3,2.9,658,WEST,1259.91164
2014,5,22,15,30,30.7,32.39,12.3,3.9,488,WEST,1305.645731
2014,5,22,16,30,30.3,33.18,12.3,4.9,229,WEST,1357.646979
2014,5,22,17,30,29.1,37.33,13.1,5.4,314,WEST,1393.466031
2014,5,22,18,30,27.3,43.73,13.9,5.2,146,WEST,1387.245121
2014,5,22,19,30,25.5,50.91,14.6,4.6,9,WEST,1353.095939
2014,5,22,20,30,24.1,57.26,15.1,4.1,0,WEST,1308.777578
2014,5,22,21,30,23.3,61.86,15.6,3.5,0,WEST,1292.649549
2014,5,22,22,30,22.8,65.52,16,2.9,0,WEST,1278.062572
2014,5,22,23,30,22.2,69.89,16.4,2.4,0,WEST,1198.109568
2014,5,23,0,30,21.5,74.99,16.9,2.2,0,WEST,1097.43521
2014,5,23,1,30,21,79.47,17.3,2.9,0,WEST,1020.075776
2014,5,23,2,30,20.8,83.34,17.9,3.5,0,WEST,973.6557934
2014,5,23,3,30,20.5,87.27,18.3,3.1,0,WEST,943.3372003
2014,5,23,4,30,20.1,90.05,18.4,2.4,0,WEST,921.4094872
2014,5,23,5,30,20,90.48,18.4,2.3,0,WEST,913.935049
2014,5,23,6,30,20.3,88.32,18.3,2.8,31,WEST,937.226982
2014,5,23,7,30,21.3,82.36,18.2,3.3,276,WEST,1004.002711
2014,5,23,8,30,23.1,73.07,18,3.3,391,WEST,1039.1165
2014,5,23,9,30,25.4,62.05,17.6,3.2,496,WEST,1052.718313
2014,5,23,10,30,27.3,53.06,16.9,3,603,WEST,1075.125751
2014,5,23,11,30,28.7,47.26,16.4,2.9,958,WEST,1102.041932
2014,5,23,12,30,29.7,43.33,15.9,2.9,948,WEST,1115.96046
2014,5,23,13,30,30.3,40.59,15.4,2.9,502,WEST,1135.735431
2014,5,23,14,30,30.4,39.33,15,3,281,WEST,1110.771169
2014,5,23,15,30,30,39.78,14.8,3.2,769,WEST,1058.406439
2014,5,23,16,30,29.1,41.8,14.8,3.8,585,WEST,1053.156151
2014,5,23,17,30,27.6,46.45,15.1,4.5,316,WEST,1076.822762
2014,5,23,18,30,25.8,54.02,15.8,5,149,WEST,1066.27762
2014,5,23,19,30,24,63.74,16.7,5.1,13,WEST,1058.472472
2014,5,23,20,30,22.6,73.05,17.5,5,0,WEST,1066.385372
2014,5,23,21,30,21.6,79.42,17.9,4.8,0,WEST,1056.103935
2014,5,23,22,30,21,83.03,18,4.5,0,WEST,1055.695967
2014,5,23,23,30,20.4,87.24,18.2,4.4,0,WEST,1015.873648
2014,5,24,0,30,20,90.33,18.4,4.5,0,WEST,958.23585
2014,5,24,1,30,19.7,92.19,18.4,4.5,0,WEST,907.134056
2014,5,24,2,30,19.5,93.21,18.4,4.5,0,WEST,866.9591638
2014,5,24,3,30,19.4,93.66,18.4,4.7,0,WEST,847.2725882
2014,5,24,4,30,19.4,93.43,18.3,4.8,0,WEST,835.3541551
2014,5,24,5,30,19.6,92.15,18.3,4.6,0,WEST,825.5008452
2014,5,24,6,30,20.4,87.88,18.3,4.8,44,WEST,833.0460703
2014,5,24,7,30,22.2,79.07,18.4,5.4,152,WEST,850.0155966
2014,5,24,8,30,24.4,68.07,18.1,5.7,373,WEST,870.8930559
2014,5,24,9,30,26.3,59.16,17.7,5.4,360,WEST,929.498981
2014,5,24,10,30,27.6,53.82,17.4,5,121,WEST,981.6652465
2014,5,24,11,30,28.3,52.05,17.5,4.7,49,WEST,1012.463644
2014,5,24,12,30,28.7,51.43,17.7,4.5,613,WEST,1033.409933
2014,5,24,13,30,28.8,51.19,17.7,4.4,986,WEST,1041.444938
2014,5,24,14,30,28.5,52.28,17.8,4.4,156,WEST,960.7106048
2014,5,24,15,30,27.8,54.02,17.6,4.5,84,WEST,936.7035025
2014,5,24,16,30,26.8,57.44,17.7,4.8,81,WEST,977.4150208
2014,5,24,17,30,25.4,63.92,18.1,5,43,WEST,1046.047197
2014,5,24,18,30,23.5,74.25,18.7,4.7,28,WEST,1072.919775
2014,5,24,19,30,21.7,86.33,19.3,4.3,6,WEST,1058.973989
2014,5,24,20,30,20.9,93.82,19.9,4,0,WEST,1040.759185
2014,5,24,21,30,20.7,96.74,20.2,3.8,0,WEST,1045.759339
2014,5,24,22,30,20.7,97.62,20.3,3.9,0,WEST,1036.052874
2014,5,24,23,30,20.6,98.09,20.3,4.4,0,WEST,989.1769594
2014,5,25,0,30,20.3,98.84,20.1,4.7,0,WEST,935.87102
2014,5,25,1,30,20,99.14,19.9,4.7,0,WEST,879.2454322
2014,5,25,2,30,19.7,99.26,19.6,4.7,0,WEST,841.0105319
2014,5,25,3,30,19.3,100,19.3,4.5,0,WEST,805.4825289
2014,5,25,4,30,19,100,19,4.4,0,WEST,797.8348365
2014,5,25,5,30,18.9,98.97,18.7,4.2,0,WEST,791.6701746
2014,5,25,6,30,19.3,95.95,18.6,4.3,19,WEST,796.4981462
2014,5,25,7,30,20.3,91.11,18.8,5,80,WEST,808.1598289
2014,5,25,8,30,21.7,84.22,18.9,5.7,28,WEST,813.9742097
2014,5,25,9,30,23,77.94,18.9,5.8,175,WEST,841.6954568
2014,5,25,10,30,24.2,72.01,18.8,5.4,665,WEST,875.759423
2014,5,25,11,30,25.3,66.67,18.7,5,890,WEST,896.1807403
2014,5,25,12,30,26.2,62.14,18.4,4.6,1019,WEST,905.8463684
2014,5,25,13,30,26.6,58.67,17.8,4.3,755,WEST,914.7501331
2014,5,25,14,30,26.6,56.54,17.3,4.1,493,WEST,912.8395867
2014,5,25,15,30,26.5,55.13,16.8,3.8,786,WEST,913.2417373
2014,5,25,16,30,26.1,56.1,16.7,3.5,605,WEST,923.9049753
2014,5,25,17,30,25.2,60.08,16.9,3.1,398,WEST,939.5994431
2014,5,25,18,30,23.6,68.62,17.5,2.4,186,WEST,956.3363693
2014,5,25,19,30,21.9,81.16,18.5,2.4,21,WEST,965.1643757
2014,5,25,20,30,21,86.26,18.6,3.4,0,WEST,959.8468405
2014,5,25,21,30,20.4,92.18,19.1,3.8,0,WEST,958.6472605
2014,5,25,22,30,20,97.2,19.5,3.7,0,WEST,966.794066
2014,5,25,23,30,19.6,100,19.6,3.4,0,WEST,930.6200006
2014,5,26,0,30,19.3,100,19.3,3.7,0,WEST,870.6308
2014,5,26,1,30,18.9,99.94,18.9,4.4,0,WEST,818.7980408
2014,5,26,2,30,18.6,98.67,18.4,4.7,0,WEST,789.9637114
2014,5,26,3,30,18.1,99.05,17.9,4.5,0,WEST,776.6208037
2014,5,26,4,30,17.7,99.29,17.6,4.2,0,WEST,768.1581243
2014,5,26,5,30,17.6,97.81,17.2,3.9,0,WEST,761.7237345
2014,5,26,6,30,18.2,93.81,17.2,4.2,90,WEST,776.0892709
2014,5,26,7,30,19.5,88.38,17.5,4.9,290,WEST,809.4737249
2014,5,26,8,30,21.2,81.83,18,5.4,293,WEST,831.0055416
2014,5,26,9,30,22.8,74.69,18.1,5.4,475,WEST,852.9284671
2014,5,26,10,30,24.4,66.41,17.7,5.2,375,WEST,895.9449459
2014,5,26,11,30,25.7,59.04,17.1,4.7,859,WEST,935.8022888
2014,5,26,12,30,26.5,53.91,16.4,4.3,593,WEST,971.3238646
2014,5,26,13,30,26.6,51.77,15.9,3.8,997,WEST,1008.070246
2014,5,26,14,30,26.3,50.57,15.2,3.3,913,WEST,1043.856635
2014,5,26,15,30,26.1,49.95,14.9,2.6,484,WEST,1070.160096
2014,5,26,16,30,25.9,50.62,14.9,1.9,603,WEST,1102.629564
2014,5,26,17,30,25.4,52.16,14.9,1.1,320,WEST,1129.935611
2014,5,26,18,30,23.9,59.34,15.5,0.5,78,WEST,1140.525331
2014,5,26,19,30,21.9,75.96,17.5,0.5,15,WEST,1123.388404
2014,5,26,20,30,20.7,79.93,17.1,0.6,0,WEST,1099.461951
2014,5,26,21,30,20.2,81.8,17,0.4,0,WEST,1085.300914
2014,5,26,22,30,19.4,84.48,16.7,0.5,0,WEST,1052.918005
2014,5,26,23,30,18.5,88.8,16.6,0.7,0,WEST,976.2281524
2014,5,27,0,30,17.6,93.89,16.6,1,0,WEST,893.78235
2014,5,27,1,30,16.8,99.62,16.7,1.1,0,WEST,832.4611219
2014,5,27,2,30,16.3,100,16.3,1.1,0,WEST,792.0461457
2014,5,27,3,30,16,100,16,1,0,WEST,773.653278
2014,5,27,4,30,15.6,100,15.6,0.9,0,WEST,765.6315513
2014,5,27,5,30,15.9,98.58,15.7,1.2,0,WEST,772.9180081
2014,5,27,6,30,17.1,90.22,15.5,1.8,98,WEST,808.114348
2014,5,27,7,30,19.5,77.12,15.4,2.2,304,WEST,882.3818361
2014,5,27,8,30,23,57.43,14.1,2.7,522,WEST,921.5266721
2014,5,27,9,30,26,39.95,11.3,3.2,720,WEST,947.6535627
2014,5,27,10,30,28.2,32.5,10.2,3.5,884,WEST,984.8351816
2014,5,27,11,30,30.1,28.02,9.6,3.9,993,WEST,1034.938324
2014,5,27,12,30,31.4,25.6,9.4,4.4,1043,WEST,1082.68998
2014,5,27,13,30,32.1,24.49,9.3,5.1,1027,WEST,1120.331478
2014,5,27,14,30,32.2,24.53,9.4,5.7,949,WEST,1180.048387
2014,5,27,15,30,31.7,25.66,9.7,5.8,813,WEST,1232.921205
2014,5,27,16,30,30.8,27.16,9.7,5.6,632,WEST,1280.427507
2014,5,27,17,30,29.3,29.58,9.7,4.8,423,WEST,1317.638017
2014,5,27,18,30,26.5,36.6,10.5,3.4,206,WEST,1307.943778
2014,5,27,19,30,23.6,48.8,12.2,2.5,26,WEST,1291.979154
2014,5,27,20,30,21.8,55.85,12.6,2.6,0,WEST,1245.463685
2014,5,27,21,30,20.6,62.2,13.1,2.4,0,WEST,1199.430562
2014,5,27,22,30,19.3,68.87,13.4,1.9,0,WEST,1175.314801
2014,5,27,23,30,18.2,74.04,13.5,1.4,0,WEST,1085.617923
2014,5,28,0,30,17.4,77.5,13.4,1.1,0,WEST,978.81535
2014,5,28,1,30,16.9,79.58,13.3,1,0,WEST,892.6386389
2014,5,28,2,30,16.4,81.75,13.3,0.9,0,WEST,853.1232617
2014,5,28,3,30,15.8,84.62,13.2,0.9,0,WEST,823.5055264
2014,5,28,4,30,15.3,87.18,13.2,0.9,0,WEST,806.5560337
2014,5,28,5,30,15.7,85.09,13.2,1.3,0,WEST,814.4267633
2014,5,28,6,30,17.9,74.98,13.4,2.1,105,WEST,843.1241799
2014,5,28,7,30,21.2,61.86,13.6,2.8,317,WEST,899.8838432
2014,5,28,8,30,24.3,48.8,12.8,3.3,539,WEST,926.3909198
2014,5,28,9,30,26.6,39.78,11.8,3.7,738,WEST,972.3636551
2014,5,28,10,30,28.4,33.65,10.9,4,900,WEST,1016.766314
2014,5,28,11,30,29.8,29.88,10.3,4.3,1008,WEST,1045.642937
2014,5,28,12,30,30.8,27.7,10,4.6,1053,WEST,1105.338343
2014,5,28,13,30,31.4,26.72,10,4.8,1038,WEST,1146.614398
2014,5,28,14,30,31.5,26.76,10.1,4.9,957,WEST,1211.333167
2014,5,28,15,30,31.3,27.33,10.3,4.8,821,WEST,1255.441086
2014,5,28,16,30,30.6,28.54,10.3,4.6,640,WEST,1309.00092
2014,5,28,17,30,29.3,30.9,10.4,4.2,429,WEST,1341.702603
2014,5,28,18,30,26.7,37.11,10.9,3,210,WEST,1344.84919
2014,5,28,19,30,23.8,49.63,12.6,2,28,WEST,1324.531955
2014,5,28,20,30,22.3,55.33,12.9,1.9,0,WEST,1276.647691
2014,5,28,21,30,21.3,60.08,13.2,1.9,0,WEST,1229.840641
2014,5,28,22,30,20.4,64.87,13.6,1.8,0,WEST,1202.531108
2014,5,28,23,30,19.6,69.53,13.9,1.6,0,WEST,1108.935967
2014,5,29,0,30,18.7,75.25,14.2,1.4,0,WEST,998.48525
2014,5,29,1,30,18,80.77,14.6,1.3,0,WEST,927.0869919
2014,5,29,2,30,17.4,85.69,15,1.1,0,WEST,884.8105672
2014,5,29,3,30,16.8,90.63,15.3,1,0,WEST,867.9703265
2014,5,29,4,30,16.4,94.19,15.5,0.9,0,WEST,858.1192997
2014,5,29,5,30,16.9,91.99,15.6,1,0,WEST,858.1504098
2014,5,29,6,30,18.9,82.09,15.8,1.1,104,WEST,884.8231036
2014,5,29,7,30,22.3,66.79,15.8,1.3,311,WEST,947.3186676
2014,5,29,8,30,25.5,49.36,14.1,2.1,528,WEST,987.1542065
2014,5,29,9,30,27.5,40.73,13,3,727,WEST,1028.940927
2014,5,29,10,30,29.1,35.89,12.5,3.3,888,WEST,1074.051762
2014,5,29,11,30,30.5,32.34,12.1,3.5,997,WEST,1129.900901
2014,5,29,12,30,31.5,30.3,12,3.7,1043,WEST,1189.95291
2014,5,29,13,30,32.1,29.17,11.9,3.8,1028,WEST,1239.143075
2014,5,29,14,30,32.2,28.87,11.9,3.9,950,WEST,1295.732723
2014,5,29,15,30,31.9,29.17,11.8,3.8,815,WEST,1339.123177
2014,5,29,16,30,31.1,30.32,11.6,3.7,634,WEST,1375.998176
2014,5,29,17,30,29.8,32.6,11.6,3.5,424,WEST,1402.451557
2014,5,29,18,30,27.5,38.02,11.9,2.7,193,WEST,1399.472903
2014,5,29,19,30,25.1,48.4,13.4,2,17,WEST,1380.558067
2014,5,29,20,30,23.7,54.15,13.9,2.1,0,WEST,1342.66519
2014,5,29,21,30,22.9,58.45,14.3,2.1,0,WEST,1296.641154
2014,5,29,22,30,22.2,62.7,14.7,2,0,WEST,1274.114169
2014,5,29,23,30,21.5,66.73,15.1,1.8,0,WEST,1183.400045
2014,5,30,0,30,20.8,70.37,15.2,1.6,0,WEST,1070.76441
2014,5,30,1,30,20.2,73.5,15.3,1.6,0,WEST,983.9340064
2014,5,30,2,30,19.6,76.71,15.4,1.5,0,WEST,923.590837
2014,5,30,3,30,19.1,79.53,15.5,1.4,0,WEST,885.7561281
2014,5,30,4,30,18.6,82.48,15.6,1.3,0,WEST,865.5616381
2014,5,30,5,30,19.1,80.42,15.6,1.5,0,WEST,863.2703353
2014,5,30,6,30,21,72.38,15.8,2,101,WEST,894.7299738
2014,5,30,7,30,24.1,60.71,16,1.8,305,WEST,953.4443592
2014,5,30,8,30,27.2,47.12,15,1.4,521,WEST,993.721688
2014,5,30,9,30,29.3,38.4,13.7,1.6,677,WEST,1040.749925
2014,5,30,10,30,30.8,33.26,12.8,2.4,876,WEST,1102.222323
2014,5,30,11,30,31.9,30.4,12.4,2.9,983,WEST,1171.90701
2014,5,30,12,30,32.5,28.88,12.1,3.4,1024,WEST,1245.5928
2014,5,30,13,30,32.9,27.73,11.8,3.7,1007,WEST,1307.970321
2014,5,30,14,30,33.1,26.98,11.6,3.8,932,WEST,1364.529629
2014,5,30,15,30,33.1,26.86,11.5,3.6,802,WEST,1419.173919
2014,5,30,16,30,32.5,27.7,11.5,3.5,624,WEST,1451.188329
2014,5,30,17,30,31.5,29.19,11.4,3.1,417,WEST,1475.294792
2014,5,30,18,30,29,34.54,11.8,2.2,204,WEST,1464.139602
2014,5,30,19,30,26.3,46.3,13.9,1.7,28,WEST,1431.15088
2014,5,30,20,30,24.8,49.29,13.5,2,0,WEST,1378.544566
2014,5,30,21,30,24,51.27,13.3,2.2,0,WEST,1311.725848
2014,5,30,22,30,23,55.07,13.5,2.2,0,WEST,1275.411218
2014,5,30,23,30,22.1,59.28,13.8,2,0,WEST,1192.767138
2014,5,31,0,30,21.2,63.55,14,1.8,0,WEST,1093.61883
2014,5,31,1,30,20.5,66.98,14.2,1.6,0,WEST,1007.513077
2014,5,31,2,30,20,69.35,14.2,1.6,0,WEST,947.1555388
2014,5,31,3,30,19.3,72.87,14.3,1.4,0,WEST,902.6307287
2014,5,31,4,30,18.7,76.42,14.5,1.2,0,WEST,874.136238
2014,5,31,5,30,19.1,75.29,14.6,1.4,0,WEST,860.2999704
2014,5,31,6,30,21,68.09,14.9,1.6,101,WEST,864.1693613
2014,5,31,7,30,24.3,56.86,15.2,1.8,304,WEST,885.688021
2014,5,31,8,30,28.1,43.2,14.4,1.9,519,WEST,923.1445259
2014,5,31,9,30,30.6,34.49,13.2,1.7,715,WEST,1010.761417
2014,5,31,10,30,32.3,30.44,12.7,1.7,874,WEST,1094.641035
2014,5,31,11,30,33.7,27.8,12.6,1.7,983,WEST,1176.76323
2014,5,31,12,30,34.8,26.03,12.5,1.8,1032,WEST,1244.809476
2014,5,31,13,30,35.5,24.96,12.4,2,1017,WEST,1304.864355
2014,5,31,14,30,35.8,24.39,12.3,2.2,938,WEST,1353.602132
2014,5,31,15,30,35.6,24.7,12.4,2.5,802,WEST,1397.85332
2014,5,31,16,30,34.9,25.87,12.5,2.8,625,WEST,1433.760676
2014,5,31,17,30,33.6,27.99,12.6,3.2,417,WEST,1457.106148
2014,5,31,18,30,31.4,32.69,13.1,3.4,204,WEST,1463.705441
2014,5,31,19,30,28.9,40.98,14.3,3.8,29,WEST,1447.060901
2014,5,31,20,30,27.1,47.44,15,4.7,0,WEST,1402.595072
2014,5,31,21,30,25.8,53.74,15.7,5,0,WEST,1332.28839
2014,5,31,22,30,24.8,58.87,16.2,4.8,0,WEST,1293.192478
2014,5,31,23,30,24,62.88,16.5,4.6,0,WEST,1212.02015
2014,6,1,0,30,23.2,66.69,16.7,4.1,0,WEST,1126.44237
